gt_y,gt_z,id,x,y,z,speed_x,speed_y,speed_z
1.2,1.2,8,1.877936601638794,-0.19634436070919037,1.1942286491394043,0.6811185479164124,0.22334204614162445,-0.26761820912361145
1.2,1.2,8,1.9163793325424194,-0.18364477157592773,1.1983643770217896,0.616726815700531,0.24001768231391907,-0.25156503915786743
1.2,1.2,8,1.9565645456314087,-0.16955597698688507,1.2011752128601074,0.5684075355529785,0.25708675384521484,-0.23610952496528625
1.2,1.2,8,2.0058956146240234,-0.13365408778190613,1.1856989860534668,0.5353348851203918,0.2989189624786377,-0.24234721064567566
1.2,1.2,8,2.046473503112793,-0.11617761850357056,1.1790059804916382,0.4978518784046173,0.31428882479667664,-0.23692995309829712
1.2,1.2,8,2.0896880626678467,-0.08138293027877808,1.1642833948135376,0.46974149346351624,0.348090261220932,-0.23903898894786835
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.22429567575454712,0.1903819441795349,-0.12562274932861328
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.11214783787727356,0.09519097208976746,-0.06281137466430664
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.05607391893863678,0.04759548604488373,-0.03140568733215332
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.1356046199798584,-0.044940222054719925,1.139769196510315,0.0,0.0,0.0
1.2,1.2,8,2.109386682510376,-0.051444124430418015,1.1573951244354248,-0.052299678325653076,-0.012969575822353363,0.013393841683864594
